phone_price,phone_name,phone_parameter_url,phone_brand,phone_info,phone_size,phone_x,phone_y
2063,联想z5 pro gt 855版（8gb ram/全网通） ,http://detail.zol.com.cn/1248/1247230/param.shtml,联想手机,"2340x1080像素, 6.39英寸, 3350mAh, 8GB, 1600万像素+800万像素, 2400万像素+1600万像素, 高通 骁龙855, ",6.39,1080,2340
1293,三星galaxy a20s（4gb/64gb/全网通） ,http://detail.zol.com.cn/1289/1288870/param.shtml,三星手机,"1560x720像素, 6.5英寸, 4000mAh, 4GB, 800万像素, 1300万像素主摄镜头+800万像素超广角镜头+500万像素景深镜头, 高通 骁龙450, ",6.5,720,1560
999,redmi note 7（6gb ram/全网通） ,http://detail.zol.com.cn/1251/1250481/param.shtml,红米手机,"2340x1080, 6.3英寸, 4000mAh, 6GB, 1300万像素, 4800万像素+500万像素, 高通 骁龙660AIE, ",6.3,108,2340
849,荣耀v8（knt-al10/标准版/全网通） ,http://detail.zol.com.cn/1145/1144236/param.shtml,荣耀手机,"1920x1080像素, 5.7英寸, 3500mAh, 4GB, 800万像素, 双1200万像素, 海思 麒麟 950, ",5.7,1080,1920
3188,中兴axon 10 pro（6gb/128gb/全网通） ,http://detail.zol.com.cn/1259/1258005/param.shtml,中兴手机,"2340x1080像素, 6.47英寸, 4000mAh, 6GB, 2000万像素, 4800万像素+2000万像素+800万像素, 高通 骁龙855, ",6.47,1080,2340
599,酷派cool 9（4gb/64gb/全网通） ,http://detail.zol.com.cn/1279/1278070/param.shtml,酷派手机,"1520x720像素, 5.71英寸, 3000mAh, 4GB, 500万像素, 1300万像素+30万像素, 联发科 MT6761, ",5.71,720,1520
0,oppo r19（全网通） ,http://detail.zol.com.cn/1249/1248873/param.shtml,OPPO手机,"2340x1080像素, 6.4英寸, 3700mAh, 6GB, 1600万像素+800万像素+500万像素, 双4000万像素, 高通 骁龙725, ",6.4,1080,2340
0,三星galaxy a10（全网通） ,http://detail.zol.com.cn/1263/1262695/param.shtml,三星手机,"1520x720像素, 6.2英寸, 3400mAh, 2GB, 500万像素, 1300万像素, 三星 Exynos 7884, ",6.2,720,1520
1809,redmi k20（8gb/256gb/全网通）  ,http://detail.zol.com.cn/1278/1277031/param.shtml,红米手机,"2340x1080像素, 6.39英寸, 4000mAh, 8GB, 2000万像素, 4800万像素+1300万像素超广角镜头+800万像素长焦, 高通 骁龙730, ",6.39,1080,2340
1199,华为畅享8（4gb ram/全网通） ,http://detail.zol.com.cn/1211/1210286/param.shtml,华为手机,"1440x720像素, 5.99英寸, 3000mAh, 4GB, 800万像素, 1300万像素+200万像素, 高通 骁龙430（MSM8937）, ",5.99,720,1440
563,荣耀畅玩7a（2gb ram/全网通） ,http://detail.zol.com.cn/1211/1210225/param.shtml,荣耀手机,"1440x720像素, 5.7英寸, 3000mAh, 2GB, 800万像素, 1300万像素, 高通 骁龙430（MSM8937）, ",5.7,720,1440
549,redmi 7a（3gb/32gb/全网通） ,http://detail.zol.com.cn/1278/1277037/param.shtml,红米手机,"1440x720, 5.45英寸, 4000mAh, 3GB, 500万像素, 1300万像素, 高通 骁龙SDM439, ",5.45,72,1440
1509,荣耀play（6gb ram/酷玩版/全网通） ,http://detail.zol.com.cn/1227/1226194/param.shtml,荣耀手机,"2340x1080像素, 6.3英寸, 3750mAh, 6GB, 彩色1600万像素, 彩色1600万像素+彩色200万像素, 海思 麒麟 970, ",6.3,1080,2340
1498,三星galaxy folder2 （g1650/全网通） ,http://detail.zol.com.cn/1215/1214030/param.shtml,三星手机,"800x480像素, 3.8英寸, 1950mAh, 2GB, 500万像素, 800万像素, ",3.8,480,800
2099,努比亚红魔mars电竞手机（8gb ram/全网通） ,http://detail.zol.com.cn/1243/1242395/param.shtml,努比亚手机,"2160x1080像素, 6英寸, 3800mAh, 8GB, 800万像素, 1600万像素, 高通 骁龙845, ",6.0,1080,2160
999,金立s10（移动4g） ,http://detail.zol.com.cn/1175/1174958/param.shtml,金立手机,"1920x1080像素, 5.5英寸, 3450mAh, 6GB, 2000万像素+800万像素, 1600万像素+800万像素, 联发科 Helio P25, ",5.5,1080,1920
698,华为畅享7s（4gb ram/全网通） ,http://detail.zol.com.cn/1206/1205137/param.shtml,华为手机,"2160x1080像素, 5.65英寸, 3000mAh, 4GB, 800万像素, 1300万像素+200万像素, 海思 麒麟 659, ",5.65,1080,2160
699,多亲qin 2 pro（2gb/32gb/移动/联通4g） ,http://detail.zol.com.cn/1311/1310029/param.shtml,多亲手机,"1440x576像素, 5.05英寸, 2100mAh, 2GB, 800万像素, 展讯 A55, ",5.05,576,1440
4299,oppo r17 pro（8gb ram/全网通） ,http://detail.zol.com.cn/1236/1235591/param.shtml,OPPO手机,"2340x1080像素, 6.4英寸, 3700mAh, 8GB, 2500万像素, 2000万像素+1200万像素+TOF 3D 立体摄像头, 高通 骁龙710, ",6.4,1080,2340
2498,努比亚z20（6gb/128gb/全网通） ,http://detail.zol.com.cn/1288/1287544/param.shtml,努比亚手机,"2340x1080像素, 6.42英寸, 4000mAh, 6GB, 4800万像素主镜头+1600万像素广角镜头+800万像素长焦镜头, 高通 骁龙855 Plus, ",6.42,1080,2340
9300,索尼xperia 1 professional editon（6gb/128gb/全网通） ,http://detail.zol.com.cn/1299/1298089/param.shtml,索尼移动手机,"3840x1644像素, 6.5英寸, 3330mAh, 6GB, 800万像素, 1200万像素+1200万像素+1200万像素, 高通 骁龙855, ",6.5,1644,3840
1299,美图m8s（全网通） ,http://detail.zol.com.cn/1182/1181837/param.shtml,美图手机,"1920x1080像素, 5.2英寸, 3100mAh, 4GB, 1200万像素+500万像素, 2100万像素, 联发科 MT6797X, ",5.2,1080,1920
4429,雷蛇razer phone（全网通） ,http://detail.zol.com.cn/1185/1184525/param.shtml,雷蛇手机,"2560x1440像素, 5.72英寸, 4000mAh, 8GB, 800万像素, 1300万像素+1200万像素, 高通 骁龙835（MSM8998）, ",5.72,1440,2560
820,moto p30 note（4gb ram/全网通） ,http://detail.zol.com.cn/1229/1228033/param.shtml,Moto手机,"2246x1080像素, 6.2英寸, 5000mAh, 4GB, 1200万像素, 1600万像素+500万像素, 高通 骁龙636, ",6.2,1080,2246
3.58万,vertu aster p（哥特系列/全网通） ,http://detail.zol.com.cn/1236/1235574/param.shtml,VERTU手机,"1920x1080像素, 4.97英寸, 3200mAh, 6GB, 2000万像素, 1200万像素, 高通 骁龙660, ",4.97,1080,1920
1350,realme 3 pro（全网通） ,http://detail.zol.com.cn/1291/1290982/param.shtml,realme手机,"2340x1080像素, 6.3英寸, 4045mAh, 4GB/6GB, 2500万像素, 1600万像素+500万像素, 高通 骁龙710, ",6.3,1080,2340
4199,google pixel 3 xl（双4g） ,http://detail.zol.com.cn/1217/1216623/param.shtml,谷歌手机,"2960x1440像素, 6.3英寸, 3430mAh, 4GB, 800万像素+800万像素, 1220万像素, 高通 骁龙845, ",6.3,1440,2960
619,酷派cool s1（4gb ram/全网通） ,http://detail.zol.com.cn/1163/1162552/param.shtml,酷派手机,"1920x1080像素, 5.5英寸, 4070mAh, 4GB, 800万像素, 1600万像素, 高通 骁龙821（MSM8996 Pro）, ",5.5,1080,1920
918,荣耀9青春版（4gb ram/全网通） ,http://detail.zol.com.cn/1206/1205447/param.shtml,荣耀手机,"2160x1080像素, 5.65英寸, 3000mAh, 4GB, 1300万像素+200万像素, 1300万像素+200万像素, 海思 麒麟 659, ",5.65,1080,2160
0,华为p smart 2019（全网通） ,http://detail.zol.com.cn/1242/1241742/param.shtml,华为手机,"2340x1080像素, 6.2英寸, 3400mAh, 3GB, 1600万像素, 1200万像素+800万像素, 海思 麒麟 710, ",6.2,1080,2340
1126,小米a2（全网通） ,http://detail.zol.com.cn/1213/1212615/param.shtml,小米手机,"2160x1080像素, 5.99英寸, 3010mAh, 4GB, 2000万像素, 2000万像素+1200万像素, 高通 骁龙660, ",5.99,1080,2160
1299,努比亚z11 minis（全网通） ,http://detail.zol.com.cn/1157/1156805/param.shtml,努比亚手机,"1920x1080像素, 5.2英寸, 3000mAh, 4GB, 1300万像素, 2300万像素, 高通 骁龙625（MSM8953）, ",5.2,1080,1920
798,redmi 6 pro（4gb ram/全网通） ,http://detail.zol.com.cn/1222/1221136/param.shtml,红米手机,"2280x1080像素, 5.84英寸, 4000mAh, 4GB, 500万像素, 1200万像素+500万像素, 高通 骁龙625, ",5.84,1080,2280
1398,三星galaxy c5 pro（c5010/全网通） ,http://detail.zol.com.cn/1161/1160787/param.shtml,三星手机,"1920x1080像素, 5.2英寸, 2600mAh, 4GB, 1600万像素, 1600万像素, 高通 骁龙626（MSM8953 Pro）, ",5.2,1080,1920
749,vivo u1（3gb ram/全网通） ,http://detail.zol.com.cn/1257/1256754/param.shtml,vivo手机,"1520x720像素, 6.2英寸, 4030mAh, 3GB, 800万像素, 1300万像素+200万像素, 高通 骁龙439, ",6.2,720,1520
1199,三星galaxy a6s（全网通） ,http://detail.zol.com.cn/1236/1235376/param.shtml,三星手机,"2220x1080像素, 6英寸, 3300mAh, 6GB, 1200万像素, 1200万像素+500万像素, 高通 骁龙660, ",6.0,1080,2220
0,小米8（4gb ram/全网通） ,http://detail.zol.com.cn/1222/1221937/param.shtml,小米手机,"2248x1080像素, 6.21英寸, 3400mAh, 4GB, 2000万像素, 1200万像素广角镜头+1200万像素长焦镜头, 高通 骁龙845, ",6.21,1080,2248
3299,一加7（12gb/256gb/全网通） ,http://detail.zol.com.cn/1275/1274496/param.shtml,一加手机,"2340x1080像素, 6.41英寸, 3700mAh, 12GB, 1600万像素, 4800万像素+500万像素, 高通 骁龙855, ",6.41,1080,2340
9999,oppo find x兰博基尼版（全网通） ,http://detail.zol.com.cn/1221/1220645/param.shtml,OPPO手机,"2340x1080像素, 6.42英寸, 3400mAh, 8GB, 2500万像素, 2000万像素+1600万像素, 高通 骁龙845, ",6.42,1080,2340
549,redmi 6a（2gb ram/全网通） ,http://detail.zol.com.cn/1217/1216196/param.shtml,红米手机,"1440x720像素, 5.45英寸, 3000mAh, 2GB, 500万像素, 1300万像素, 联发科 Helio A22, ",5.45,720,1440
3282,魅族16s（8gb/256gb/全网通） ,http://detail.zol.com.cn/1270/1269632/param.shtml,魅族手机,"2232x1080像素, 6.2英寸, 3600mAh, 8GB, 2000万像素, 4800万像素广角镜头+2000万像素长焦镜头, 高通 骁龙855, ",6.2,1080,2232
1158,荣耀v9（duk-al20/4gb ram/全网通） ,http://detail.zol.com.cn/1166/1165487/param.shtml,荣耀手机,"2560x1440像素, 5.7英寸, 4000mAh, 4GB, 800万像素, 双1200万像素, 海思 麒麟 960, ",5.7,1440,2560
1438,荣耀9（6gb ram/全网通） ,http://detail.zol.com.cn/1174/1173233/param.shtml,荣耀手机,"1920x1080像素, 5.15英寸, 3200mAh, 6GB, 800万像素, 1200万像素+2000万像素, 海思 麒麟 960, ",5.15,1080,1920
2299,moto p50（6gb/128gb/全网通） ,http://detail.zol.com.cn/1273/1272893/param.shtml,Moto手机,"2520x1080像素, 6.34英寸, 3500mAh, 6GB, 2500万像素, 4800万像素+500万像素, 三星 Exynos 9609, ",6.34,1080,2520
1899,realme x2（8gb/128gb/全网通） ,http://detail.zol.com.cn/1295/1294309/param.shtml,realme手机,"2340x1080像素, 6.4英寸, 4000mAh, 8GB, 3200万像素, 6400万像素主摄镜头+800万像素广角镜头+微距镜头+人像镜头, 高通 骁龙730G, ",6.4,1080,2340
4529,索尼xperia xz1（双4g） ,http://detail.zol.com.cn/1172/1171698/param.shtml,索尼移动手机,"1920x1080像素, 5.2英寸, 2700mAh, 4GB, 1300万像素, 1900万像素, 高通 骁龙835（MSM8998）, ",5.2,1080,1920
1288,华为nova 2s（6gb ram/全网通） ,http://detail.zol.com.cn/1205/1204737/param.shtml,华为手机,"2160x1080像素, 6英寸, 3340mAh, 6GB, 2000万像素+200万像素, 2000万像素+1600万像素, 海思 麒麟 960, ",6.0,1080,2160
678,荣耀畅玩7c（3gb ram/全网通） ,http://detail.zol.com.cn/1208/1207753/param.shtml,荣耀手机,"1440x720像素, 5.99英寸, 3000mAh, 3GB, 800万像素, 1300万像素+200万像素, 高通 骁龙450, ",5.99,720,1440
6899,lg g8 thinq（全网通） ,http://detail.zol.com.cn/1255/1254065/param.shtml,LG手机,"3120x1440像素, 6.1英寸, 3500mAh, 6GB, 1600万像素, 双2400万像素, 高通 骁龙855, ",6.1,1440,3120
1.3万,华为mate 20 rs保时捷版（全网通） ,http://detail.zol.com.cn/1231/1230266/param.shtml,华为手机,"3120x1440像素, 6.39英寸, 4200mAh, 8GB, 2400万像素, 4000万像素+2000万像素+800万像素, 海思 麒麟 980, ",6.39,1440,3120
1899,荣耀20青春版（8gb/128gb/全网通） ,http://detail.zol.com.cn/1298/1297518/param.shtml,荣耀手机,"2400x1080像素, 6.3英寸, 4000mAh, 8GB, 1600万像素, 4800万像素主摄镜头+800万像素超广角镜头+200万像素景深镜头, 海思 麒麟 710F, ",6.3,1080,2400
7999,google pixel 4 xl（6gb/64gb/全网通） ,http://detail.zol.com.cn/1264/1263166/param.shtml,谷歌手机,"3200x1800像素, 6.3英寸, 3700mAh, 6GB, 800万像素, 1200万像素主摄像头+1600万像素长焦镜头, 高通 骁龙855, ",6.3,1800,3200
899,vivo y91（全网通） ,http://detail.zol.com.cn/1253/1252200/param.shtml,vivo手机,"1520x720像素, 6.2英寸, 4030mAh, 3GB, 500万像素, 1300万像素, 联发科 MT6762, ",6.2,720,1520
638,华为畅享6s（dig-al00/全网通） ,http://detail.zol.com.cn/1158/1157596/param.shtml,华为手机,"1280x720像素, 5英寸, 3020mAh, 3GB, 500万像素, 1300万像素, 高通 骁龙435（MSM8940）, ",5.0,720,1280
599,荣耀畅玩7（全网通） ,http://detail.zol.com.cn/1215/1214336/param.shtml,荣耀手机,"1440x720像素, 5.45英寸, 3020mAh, 2GB, 500万像素, 1300万像素, 联发科 MT6739, ",5.45,720,1440
5298,vivo nex 3s（12gb/256gb/全网通/5g版） ,http://detail.zol.com.cn/1315/1314271/param.shtml,vivo手机,"2256x1080像素, 6.89英寸, 4500mAh, 12GB, 1600万像素升降式摄像头, 6400万像素主摄+1300万像素超广角/微距+1300万像素长焦, 高通 骁龙865+X55芯片, ",6.89,1080,2256
1749,360 手机n7 pro（全网通） ,http://detail.zol.com.cn/1214/1213119/param.shtml,360手机,"2160x1080像素, 5.99英寸, 4000mAh, 6GB, 1600万像素+200万像素, 1200万像素+200万像素, 高通 骁龙710, ",5.99,1080,2160
999,华为畅享8e（全网通） ,http://detail.zol.com.cn/1211/1210103/param.shtml,华为手机,"1440x720像素, 5.7英寸, 3000mAh, 3GB, 500万像素, 1300万像素+200万像素, 高通 骁龙430（MSM8937）, ",5.7,720,1440
799,redmi 7（4gb ram/全网通） ,http://detail.zol.com.cn/1253/1252207/param.shtml,红米手机,"1520x720像素, 6.26英寸, 4000mAh, 4GB, 800万像素, 1200万像素+200万像素, 高通 骁龙632, ",6.26,720,1520
1999,荣耀note10（8gb ram/全网通） ,http://detail.zol.com.cn/1227/1226561/param.shtml,荣耀手机,"2220x1080像素, 6.95英寸, 5000mAh, 8GB, 1300万像素, 2400万像素+1600万像素, 海思 麒麟 970, ",6.95,1080,2220
1458,redmi k20（6gb/64gb/全网通） ,http://detail.zol.com.cn/1271/1270952/param.shtml,红米手机,"2340x1080像素, 6.39英寸, 4000mAh, 6GB, 2000万像素, 4800万像素+1300万像素超广角镜头+800万像素长焦, 高通 骁龙730, ",6.39,1080,2340
1798,魅族16th plus（6gb ram/全网通） ,http://detail.zol.com.cn/1222/1221465/param.shtml,魅族手机,"2160x1080像素, 6.5英寸, 3640mAh, 6GB, 2000万像素, 2000万像素+1200万像素, 高通 骁龙845, ",6.5,1080,2160
1038,小米cc9e（4gb/64gb/全网通） ,http://detail.zol.com.cn/1282/1281891/param.shtml,小米手机,"1560x720像素, 6.088英寸, 4030mAh, 4GB, 3200万像素, 索尼4800万像素超高清镜头+800万像素超广角镜头+200万像素景深镜头, 高通 骁龙665, ",6.088,720,1560
1499,小米8 se（4gb ram/全网通） ,http://detail.zol.com.cn/1218/1217453/param.shtml,小米手机,"2244x1080像素, 5.88英寸, 3120mAh, 4GB, 2000万像素, 1200万像素+500万像素, 高通 骁龙710, ",5.88,1080,2244
1299,荣耀play3（6gb/64gb/全网通） ,http://detail.zol.com.cn/1292/1291341/param.shtml,荣耀手机,"1560x720像素, 6.39英寸, 4000mAh, 6GB, 800万像素, 4800万像素+800万像素+200万像素, 海思 麒麟 710F, ",6.39,720,1560
799,魅族x8（4gb ram/全网通） ,http://detail.zol.com.cn/1222/1221071/param.shtml,魅族手机,"2220x1080像素, 6.2英寸, 3210mAh, 4GB, 2000万像素, 1200万像素+500万像素, 高通 骁龙710, ",6.2,1080,2220
3699,三星galaxy s9+（全网通） ,http://detail.zol.com.cn/1178/1177170/param.shtml,三星手机,"2960x1440像素, 6.2英寸, 3500mAh, 6GB, 800万像素, 双1200万像素, 高通 骁龙845, ",6.2,1440,2960
3699,一加7 pro（8gb/256gb/全网通） ,http://detail.zol.com.cn/1275/1274516/param.shtml,一加手机,"3120x1440像素, 6.67英寸, 4000mAh, 8GB, 1600万像素, 4800万像素+800万像素长焦摄像头+1600万像素超广角摄像头, 高通 骁龙855, ",6.67,1440,3120
1099,redmi note 8（6gb/64gb/全网通） ,http://detail.zol.com.cn/1291/1290608/param.shtml,红米手机,"2340x1080像素, 6.3英寸, 4000mAh, 6GB, 1300万像素, 4800万像素主摄像头+800万像素广角镜头+200万像素微距镜头+200万像素景深镜头, 高通 骁龙665, ",6.3,1080,2340
19999,小米mix alpha（12gb/512gb/全网通/5g版） ,http://detail.zol.com.cn/1265/1264026/param.shtml,小米手机,"2088x2250像素, 7.92英寸, 4050mAh, 12GB, 10800万像素主镜头+2000万像素超广角加微距镜头+1200万像素人像镜头, 高通 骁龙855 Plus, ",7.92,2250,2088
2万,三星w20（12gb/512gb/全网通/5g版） ,http://detail.zol.com.cn/1293/1292551/param.shtml,三星手机,"2152x1536像素, 7.3英寸, 4235mAh, 12GB, 1000万像素内屏前置镜头+800万像素内屏前置镜头+1000万像素外屏前置镜头, 1600万像素超广角镜头+1200万像素全双核镜头+1200万像素长焦镜头, 高通 骁龙855 Plus, ",7.3,1536,2152
937,redmi note 7（3gb ram/全网通） ,http://detail.zol.com.cn/1250/1249706/param.shtml,红米手机,"2340x1080, 6.3英寸, 4000mAh, 3GB, 1300万像素, 4800万像素+500万像素, 高通 骁龙660AIE, ",6.3,108,2340
2899,redmi k30（8gb/256gb/全网通/5g版） ,http://detail.zol.com.cn/1305/1304149/param.shtml,红米手机,"2400x1080像素, 6.67英寸, 4500mAh, 8GB, 2000万像素主摄+200万像素人像虚化, 6400万像素主摄+800万像素超广角+500万像素超微距+200万像素景深, 高通 骁龙765G, ",6.67,1080,2400
1499,oppo r15x （全网通） ,http://detail.zol.com.cn/1235/1234956/param.shtml,OPPO手机,"2340x1080像素, 6.4英寸, 3600mAh, 6GB, 2500万像素, 1600万像素+200万像素, 高通 骁龙660, ",6.4,1080,2340
1155,荣耀8x max（4gb ram/全网通） ,http://detail.zol.com.cn/1226/1225803/param.shtml,荣耀手机,"2244x1080像素, 7.12英寸, 5000mAh, 4GB, 800, 1600万像素+200万像素, 高通 骁龙636, ",7.12,1080,2244
3298,vivo x27 pro（8gb ram/全网通） ,http://detail.zol.com.cn/1262/1261145/param.shtml,vivo手机,"2460x1080像素, 6.7英寸, 4000mAh, 8GB, 3200, 4800万像素+1300万像素+200万像素, 高通 骁龙710, ",6.7,1080,2460
1600,oppo a7x（全网通） ,http://detail.zol.com.cn/1231/1230724/param.shtml,OPPO手机,"2340x1080像素, 6.3英寸, 3500mAh, 4GB, 1600万像素, 1600万像素+200万像素, 联发科 MT6771V, ",6.3,1080,2340
2199,redmi k30（8gb/256gb/全网通） ,http://detail.zol.com.cn/1305/1304161/param.shtml,红米手机,"2400x1080像素, 6.67英寸, 4500mAh, 8GB, 2000万像素主摄+200万像素人像虚化, 6400万像素主摄+800万像素超广角+200万像素超微距+200万像素景深, 高通 骁龙730G, ",6.67,1080,2400
3578,三星galaxy s8+（皇帝版/g9550/全网通） ,http://detail.zol.com.cn/1172/1171467/param.shtml,三星手机,"2960x1440像素, 6.2英寸, 3500mAh, 6GB, 800万像素, 1200万像素, 高通 骁龙835（MSM8998）, ",6.2,1440,2960
0,华为mate30 lite（全网通） ,http://detail.zol.com.cn/1288/1287860/param.shtml,华为手机,"3840x2160像素, 7英寸, 4200mAh, 10GB, 2400万像素, 1600万像素+2400万像素+800万像素, 海思 麒麟 1020, ",7.0,2160,3840
3999,荣耀magic 2 3d光感版（8gb ram/全网通） ,http://detail.zol.com.cn/1274/1273545/param.shtml,荣耀手机,"2340x1080像素, 6.39英寸, 3500mAh, 8GB, 1600万像素+200万像素+200万像素, 1600万像素+2400万像素+1600万像素, 海思 麒麟 980, ",6.39,1080,2340
3588,小米9 透明尊享版（12gb ram/全网通） ,http://detail.zol.com.cn/1258/1257263/param.shtml,小米手机,"2340x1080像素, 6.39英寸, 3300mAh, 12GB, 2000万像素, 4800万像素+1600万像素+1200万像素, 高通 骁龙855, ",6.39,1080,2340
2499,索尼xperia 10 plus（6gb/64gb/全网通） ,http://detail.zol.com.cn/1259/1258015/param.shtml,索尼移动手机,"2560x1080像素, 6.5英寸, 2930mAh, 6GB, 800万像素, 1200万像素+800万像素, 高通 骁龙636, ",6.5,1080,2560
999,vivo u3x（4gb/64gb/全网通） ,http://detail.zol.com.cn/1295/1294181/param.shtml,vivo手机,"1544x720像素, 6.35英寸, 5000mAh, 4GB, 800万像素, 1300万像素+800万像素超广角镜头+200万像素, 高通 骁龙665, ",6.35,720,1544
1345,小米8 se（6gb ram/全网通） ,http://detail.zol.com.cn/1218/1217457/param.shtml,小米手机,"2244x1080像素, 5.88英寸, 3120mAh, 6GB, 2000万像素, 1200万像素+500万像素, 高通 骁龙710, ",5.88,1080,2244
1599,诺基亚7 plus（4gb ram/全网通） ,http://detail.zol.com.cn/1208/1207173/param.shtml,诺基亚手机,"2160x1080像素, 6英寸, 3800mAh, 4GB, 1600万像素, 1300万像素+1200万像素, 高通 骁龙660, ",6.0,1080,2160
2999,索尼xperia xz（双4g） ,http://detail.zol.com.cn/1150/1149327/param.shtml,索尼移动手机,"1920x1080像素, 5.2英寸, 2900mAh, 3GB, 1300万像素, 2300万像素, 高通 骁龙820（MSM8996）, ",5.2,1080,1920
0,小米max 4（全网通） ,http://detail.zol.com.cn/1228/1227486/param.shtml,小米手机,"2880x1440像素, 7英寸, 5400mAh, 6GB/8GB, 高通 骁龙710, ",7.0,1440,2880
899,中兴blade 20 smart（4gb/128gb/全网通） ,http://detail.zol.com.cn/1298/1297045/param.shtml,中兴手机,"1560x720像素, 6.49英寸, 5000mAh, 4GB, 800万像素, 1600万像素主摄镜头+800万像素广角镜头+200万像素景深镜头, 联发科 Helio P60, ",6.49,720,1560
0,魅族zero（全网通） ,http://detail.zol.com.cn/1254/1253163/param.shtml,魅族手机,"2160x1080像素, 6英寸, 3600mAh, 4GB, 2000万像素, 高通 骁龙845, ",6.0,1080,2160
564,荣耀畅玩6a（dli-al10/高配版/全网通） ,http://detail.zol.com.cn/1171/1170219/param.shtml,荣耀手机,"1280x720像素, 5英寸, 3020mAh, 3GB, 500万像素, 1300万像素, 高通 骁龙430（MSM8937）, ",5.0,720,1280
1199,oppo a5（3gb ram/全网通） ,http://detail.zol.com.cn/1234/1233928/param.shtml,OPPO手机,"1520x720像素, 6.2英寸, 4230mAh, 3GB, 800万像素, 1300万像素+200万像素, 高通 骁龙450B, ",6.2,720,1520
1399,moto z（xt1650-05/全网通） ,http://detail.zol.com.cn/1137/1136140/param.shtml,Moto手机,"2560x1440像素, 5.5英寸, 2600mAh, 4GB, 500万像素, 1300万像素, 高通 骁龙820（MSM8996）, ",5.5,1440,2560
1299,酷派26臻藏版（6gb/128gb/全网通） ,http://detail.zol.com.cn/1294/1293044/param.shtml,酷派手机,"2340x1080像素, 6.3英寸, 4000mAh, 6GB, 1600万像素, 1600万像素主镜头+800万像素镜头+500万像素景深镜头, 高通 骁龙710, ",6.3,1080,2340
1598,realme q（8gb/128gb/全网通） ,http://detail.zol.com.cn/1292/1291531/param.shtml,realme手机,"2340x1080像素, 6.3英寸, 4035mAh, 8GB, 1600万像素, 4800万像素主摄+800万超广角镜头+200万微距镜头+200万人像镜头, 高通 骁龙712 AIE, ",6.3,1080,2340
0,oppo reno（5g版/全网通） ,http://detail.zol.com.cn/1274/1273748/param.shtml,OPPO手机,"2340x1080像素, 6.6英寸, 4065mAh, 6GB, 1600万像素, 4800万像素+1300万像素+800万像素, 高通 骁龙855, ",6.6,1080,2340
7288,三星w2018（全网通） ,http://detail.zol.com.cn/1185/1184217/param.shtml,三星手机,"1920x1080像素, 4.2英寸, 2300mAh, 6GB, 500万像素, 1200万像素, 高通 骁龙835（MSM8998）, ",4.2,1080,1920
1599,realme x（8gb/256gb/全网通） ,http://detail.zol.com.cn/1289/1288018/param.shtml,realme手机,"2340x1080像素, 6.53英寸, 3765mAh, 8GB, 1600万像素, 4800万像素+500万像素, 高通 骁龙710, ",6.53,1080,2340
1398,锤子科技坚果pro 2s（6gb ram/全网通） ,http://detail.zol.com.cn/1229/1228692/param.shtml,锤子科技手机,"2160x1080像素, 6.01英寸, 3600mAh, 6GB, 1600万像素, 1200万像素+500万像素, 高通 骁龙710, ",6.01,1080,2160
0,夏普aquos r3 5g版 ,http://detail.zol.com.cn/1284/1283395/param.shtml,夏普手机,"3120x1440像素, 6.2英寸, 3200mAh, 6GB, 1630万像素, 1220万像素+2010万像素, 高通 骁龙855, ",6.2,1440,3120
899,朵唯x11 pro（6gb/128gb/全网通） ,http://detail.zol.com.cn/1310/1309461/param.shtml,朵唯手机,"1520x720像素, 6.3英寸, 4000mAh, 6GB, 800万像素, 1600万像素+200万像素, 联发科 MT6763, ",6.3,720,1520
1699,荣耀20青春版（6gb/128gb/全网通） ,http://detail.zol.com.cn/1298/1297517/param.shtml,荣耀手机,"2400x1080像素, 6.3英寸, 4000mAh, 6GB, 1600万像素, 4800万像素主摄镜头+800万像素超广角镜头+200万像素景深镜头, 海思 麒麟 710F, ",6.3,1080,2400
2952,小米8（8gb ram/全网通） ,http://detail.zol.com.cn/1222/1221938/param.shtml,小米手机,"2248x1080像素, 6.21英寸, 3400mAh, 8GB, 2000万像素, 1200万像素广角镜头+1200万像素长焦镜头, 高通 骁龙845, ",6.21,1080,2248
0,vivo y95（全网通） ,http://detail.zol.com.cn/1242/1241602/param.shtml,vivo手机,"1520x720像素, 6.22英寸, 4030mAh, 4GB, 2000万像素, 1300万像素+200万像素, 高通 骁龙439, ",6.22,720,1520
5899,小米mix 3（故宫特别版/10gb ram/全网通） ,http://detail.zol.com.cn/1237/1236175/param.shtml,小米手机,"2340x1080像素, 6.39英寸, 3200mAh, 10GB, 2400万像素+200万像素, 双1200万像素, 高通 骁龙845 AIE, ",6.39,1080,2340
999,努比亚z17 minis（全网通） ,http://detail.zol.com.cn/1185/1184472/param.shtml,努比亚手机,"1920x1080像素, 5.2英寸, 3200mAh, 6GB, 1600万像素+500万像素, 双1300万像素, 高通 骁龙653（MSM8976 Pro）, ",5.2,1080,1920
5499,oppo find x（超级闪充版/全网通）  ,http://detail.zol.com.cn/1222/1221830/param.shtml,OPPO手机,"2340x1080像素, 6.42英寸, 3400mAh, 8GB, 2500万像素, 2000万像素+1600万像素, 高通 骁龙845, ",6.42,1080,2340
